"Overall Rank","Author","Genre","Author Average","Title","Series Name","Series Number","Series Average","Publication Year","Pages","Average book rating","Review count","Estimated Reading Start Date","Estimated Reading End Date"
"113","Peter V. Brett","Fantasy","4.105","The Great Bazaar and Other Stories","Demon Cycle","1.6","4.072","2010","","3.95","6118","",""
"113","Peter V. Brett","Fantasy","4.105","The Daylight War","Demon Cycle","3","4.072","2013","","4.2","66416","",""
"113","Peter V. Brett","Fantasy","4.105","The Skull Throne","Demon Cycle","4","4.072","2015","","4.13","43475","",""
"113","Peter V. Brett","Fantasy","4.105","Barren","Demon Cycle","5.5","4.072","2018","","3.84","2039","",""
"113","Peter V. Brett","Fantasy","4.105","Malowany człowiek. Księga I","Demoniczny Cykl","1A","4.078","2008","","4.19","4403","",""
"113","Peter V. Brett","Fantasy","4.105","Malowany człowiek. Księga II","Demoniczny Cykl","1B","4.078","2008","","4.22","3397","",""
"113","Peter V. Brett","Fantasy","4.105","Pustynna włócznia. Księga I","Demoniczny Cykl","2A","4.078","2010","","4.05","2661","",""
"113","Peter V. Brett","Fantasy","4.105","Pustynna włócznia. Księga II","Demoniczny Cykl","2B","4.078","2010","","4.23","2381","",""
"113","Peter V. Brett","Fantasy","4.105","Wojna w blasku dnia. Księga I","Demoniczny Cykl","3A","4.078","2013","","4.01","1862","",""
"113","Peter V. Brett","Fantasy","4.105","Wojna w blasku dnia. Księga II","Demoniczny Cykl","3B","4.078","2013","","4.13","1715","",""
"113","Peter V. Brett","Fantasy","4.105","Tron z czaszek. Księga I","Demoniczny Cykl","4A","4.078","2015","","3.97","1431","",""
"113","Peter V. Brett","Fantasy","4.105","Tron z czaszek. Księga II","Demoniczny Cykl","4B","4.078","2015","","4","1360","",""
"113","Peter V. Brett","Fantasy","4.105","Otchłań. Księga I","Demoniczny Cykl","5A","4.078","2017","","3.96","1973","",""
"113","Peter V. Brett","Fantasy","4.105","Otchłań. Księga II","Demoniczny Cykl","5B","4.078","2017","","4.02","1890","",""
"113","Peter V. Brett","Fantasy","4.105","Brayan's Gold","The Demon Cycle","1.5","4.113","2011","","4.03","5774","",""
"113","Peter V. Brett","Fantasy","4.105","The Desert Spear","The Demon Cycle","2","4.113","2010","","4.21","92667","",""
"113","Peter V. Brett","Fantasy","4.105","Messenger’s Legacy","The Demon Cycle","3.5","4.113","2015","","4.04","5309","",""
"113","Peter V. Brett","Fantasy","4.105","The Core","The Demon Cycle","5","4.113","2017","","4.17","30338","",""
"113","Peter V. Brett","Fantasy","4.105","The Great Bazaar & Brayan's Gold","","","","2011","","4","3118","",""
"113","Peter V. Brett","Fantasy","4.105","The Desert Prince","Nightfall Saga","1","4.273","2021","","4.24","5956","",""
"113","Peter V. Brett","Fantasy","4.105","The Hidden Queen","Nightfall Saga","2","4.273","2024","","4.33","2564","",""
"113","Peter V. Brett","Fantasy","4.105","The Demon King","Nightfall Saga","3","4.273","2026","","4.25","924","",""
"114","George Orwell","Classic Fiction","4.136","Shooting an Elephant","","","","1931","","4.04","12668","",""
"114","George Orwell","Classic Fiction","4.136","Down and Out in Paris and London","","","","1933","","4.09","105545","",""
"114","George Orwell","Classic Fiction","4.136","Homage to Catalonia","","","","1938","","4.09","75043","",""
"114","George Orwell","Classic Fiction","4.136","A Collection of Essays","","","","1941","","4.29","8235","",""
"114","George Orwell","Classic Fiction","4.136","All Art is Propaganda: Critical Essays","","","","1941","","4.21","1515","",""
"114","George Orwell","Classic Fiction","4.136","Animal Farm","","","","1945","","4.03","4777242","",""
"114","George Orwell","Classic Fiction","4.136","Politics and the English Language","","","","1946","","4.3","9211","",""
"114","George Orwell","Classic Fiction","4.136","Why I Write","","","","1946","","4.01","16231","",""
"114","George Orwell","Classic Fiction","4.136","1984","","","","1949","","4.2","5718784","",""
"114","George Orwell","Classic Fiction","4.136","Such, Such Were the Joys","","","","1952","","4.06","1065","",""
"114","George Orwell","Classic Fiction","4.136","Orwell on Truth","","","","2017","","4.18","1467","",""
"115","Mark Lawrence","Fantasy","4.102","During the Dance","","","","2004","","4.31","1714","",""
"115","Mark Lawrence","Fantasy","4.102","Prince of Thorns","Broken Empire","1","4.026","2011","","3.82","126177","",""
"115","Mark Lawrence","Fantasy","4.102","Select Mode","Broken Empire","1.5","4.026","2014","","3.91","982","",""
"115","Mark Lawrence","Fantasy","4.102","King of Thorns","Broken Empire","2","4.026","2012","","4.17","71838","",""
"115","Mark Lawrence","Fantasy","4.102","Sleeping Beauty","Broken Empire","2.5","4.026","2013","","4.01","1805","",""
"115","Mark Lawrence","Fantasy","4.102","Emperor of Thorns","Broken Empire","3","4.026","2013","","4.22","58740","",""
"115","Mark Lawrence","Fantasy","4.102","Prince of Fools","The Red Queen's War","1","4.2","2014","","4.05","35885","",""
"115","Mark Lawrence","Fantasy","4.102","The Liar's Key","The Red Queen's War","2","4.2","2015","","4.23","22160","",""
"115","Mark Lawrence","Fantasy","4.102","The Wheel of Osheim","The Red Queen's War","3","4.2","2016","","4.32","18434","",""
"115","Mark Lawrence","Fantasy","4.102","Road Brothers","The Broken Empire","3.5","4.26","2015","","4.26","1941","",""
"115","Mark Lawrence","Fantasy","4.102","Red Sister","Book of the Ancestor","1","4.243","2017","","4.16","64324","",""
"115","Mark Lawrence","Fantasy","4.102","Grey Sister","Book of the Ancestor","2","4.243","2018","","4.35","39253","",""
"115","Mark Lawrence","Fantasy","4.102","Bound","Book of the Ancestor","2.5","4.243","2018","","4.16","4558","",""
"115","Mark Lawrence","Fantasy","4.102","Holy Sister","Book of the Ancestor","3","4.243","2019","","4.3","32396","",""
"115","Mark Lawrence","Fantasy","4.102","One Word Kill","Impossible Times","1","4.01","2019","","3.76","21601","",""
"115","Mark Lawrence","Fantasy","4.102","Limited Wish","Impossible Times","2","4.01","2019","","4.04","8190","",""
"115","Mark Lawrence","Fantasy","4.102","Dispel Illusion","Impossible Times","3","4.01","2019","","4.23","6518","",""
"115","Mark Lawrence","Fantasy","4.102","The Girl and the Stars","Book of the Ice","1","4.053","2020","","3.8","13077","",""
"115","Mark Lawrence","Fantasy","4.102","The Girl and the Mountain","Book of the Ice","2","4.053","2021","","4.13","7128","",""
"115","Mark Lawrence","Fantasy","4.102","The Girl and the Moon","Book of the Ice","3","4.053","2022","","4.23","5661","",""
"115","Mark Lawrence","Fantasy","4.102","The Book That Wouldn’t Burn","The Library Trilogy","1","4.018","2023","","3.95","45580","",""
"115","Mark Lawrence","Fantasy","4.102","Overdue","The Library Trilogy","1.5","4.018","2023","","4.2","1451","",""
"115","Mark Lawrence","Fantasy","4.102","Returns","The Library Trilogy","1.6","4.018","2024","","4.2","798","",""
"115","Mark Lawrence","Fantasy","4.102","The Book That Broke the World","The Library Trilogy","2","4.018","2024","","3.99","16906","",""
"115","Mark Lawrence","Fantasy","4.102","The Book That Held Her Heart","The Library Trilogy","3","4.018","2025","","3.75","9433","",""
"116","Blake Crouch","Science Fiction","4.088","Pines","Wayward Pines","1","4.053","2012","","3.91","201617","",""
"116","Blake Crouch","Science Fiction","4.088","Wayward","Wayward Pines","2","4.053","2013","","4.16","110797","",""
"116","Blake Crouch","Science Fiction","4.088","The Last Town","Wayward Pines","3","4.053","2014","","4.09","100783","",""
"116","Blake Crouch","Science Fiction","4.088","Dark Matter","","","","2016","","4.13","797114","",""
"116","Blake Crouch","Science Fiction","4.088","Summer Frost","Forward Collection","2","4.08","2019","","4.08","31545","",""
"116","Blake Crouch","Science Fiction","4.088","Recursion","","","","2019","","4.16","347788","",""
"117","Rebecca Roanhorse","Fantasy","4.1","Trail of Lightning","The Sixth World","1","4.065","2018","","3.95","27854","",""
"117","Rebecca Roanhorse","Fantasy","4.1","Storm of Locusts","The Sixth World","2","4.065","2019","","4.18","11490","",""
"117","Rebecca Roanhorse","Fantasy","4.1","Black Sun","Between Earth and Sky","1","4.147","2020","","4.16","56965","",""
"117","Rebecca Roanhorse","Fantasy","4.1","Fevered Star","Between Earth and Sky","2","4.147","2022","","4.07","23100","",""
"117","Rebecca Roanhorse","Fantasy","4.1","Mirrored Heavens","Between Earth and Sky","3","4.147","2024","","4.21","10963","",""
"117","Rebecca Roanhorse","Fantasy","4.1","Race to the Sun","","","","2020","","4.03","6232","",""
"118","Christopher Moore","Humor","4.123","Lamb: The Gospel According to Biff, Christ’s Childhood Pal","","","","2002","","4.22","184757","",""
"118","Christopher Moore","Humor","4.123","Razzmatazz","","","","2022","","4.1","5402","",""
"118","Christopher Moore","Humor","4.123","Anima Rising","","","","2025","","4.05","5770","",""
"119","Zamil Akhtar","Fantasy","4.1","Gunmetal Gods","Gunmetal Gods","1","4.1","2020","","3.91","4002","",""
"119","Zamil Akhtar","Fantasy","4.1","Conqueror's Blood","Gunmetal Gods","2","4.1","2021","","4.07","1270","",""
"119","Zamil Akhtar","Fantasy","4.1","Dark Drinker","Gunmetal Gods","4","4.1","2024","","4.32","323","",""
"120","Robert A. Heinlein","Science Fiction","4.053","By His Bootstraps","","","","1941","","4","1408","",""
"120","Robert A. Heinlein","Science Fiction","4.053","Citizen of the Galaxy","","","","1957","","4.01","18073","",""
"120","Robert A. Heinlein","Science Fiction","4.053","The Door Into Summer","","","","1957","","4.02","29202","",""
"120","Robert A. Heinlein","Science Fiction","4.053","The Green Hills of Earth / The Menace from Earth","","","","1957","","4.17","1741","",""
"120","Robert A. Heinlein","Science Fiction","4.053","Methuselah's Children","","","","1958","","4.01","21468","",""
"120","Robert A. Heinlein","Science Fiction","4.053","All You Zombies","","","","1959","","4.07","7579","",""
"120","Robert A. Heinlein","Science Fiction","4.053","Starship Troopers","","","","1959","","4","251296","",""
"120","Robert A. Heinlein","Science Fiction","4.053","The Moon Is a Harsh Mistress","","","","1966","","4.15","141340","",""
"120","Robert A. Heinlein","Science Fiction","4.053","The Notebooks of Lazarus Long","","","","1978","","4.08","3789","",""
"120","Robert A. Heinlein","Science Fiction","4.053","The Pursuit of the Pankera: A Parallel Novel About Parallel Universes","","","","2020","","4.02","1586","",""
"121","Nghi Vo","Fantasy","4.089","The Empress of Salt and Fortune","The Singing Hills Cycle","1","4.089","2020","","3.89","47718","",""
"121","Nghi Vo","Fantasy","4.089","When the Tiger Came Down the Mountain","The Singing Hills Cycle","2","4.089","2020","","4.15","19649","",""
"121","Nghi Vo","Fantasy","4.089","Into the Riverlands","The Singing Hills Cycle","3","4.089","2022","","3.99","11207","",""
"121","Nghi Vo","Fantasy","4.089","Mammoths at the Gates","The Singing Hills Cycle","4","4.089","2023","","4.2","8219","",""
"121","Nghi Vo","Fantasy","4.089","The Brides of High Hill","The Singing Hills Cycle","5","4.089","2024","","4.12","6659","",""
"121","Nghi Vo","Fantasy","4.089","A Mouthful of Dust","The Singing Hills Cycle","6","4.089","2025","","4.17","3737","",""
"121","Nghi Vo","Fantasy","4.089","A Long and Speaking Silence","The Singing Hills Cycle","7","4.089","2026","","4.1","1884","",""
"122","Bram Stoker","Horror","4.115","Dracula","","","","1897","","4.03","1531712","",""
"122","Bram Stoker","Horror","4.115","Dracula 1","","","","1897","","4.2","1335","",""
"123","Katherine Addison","Fantasy","4.083","The Goblin Emperor","The Chronicles of Osreth","1","4.09","2014","","4.06","57325","",""
"123","Katherine Addison","Fantasy","4.083","The Orb of Cairado","The Chronicles of Osreth","1.1","4.09","2025","","4.12","1373","",""
"123","Katherine Addison","Fantasy","4.083","Lora Selezh","The Cemeteries of Amalo","0.5","4.08","2021","","3.89","344","",""
"123","Katherine Addison","Fantasy","4.083","The Witness for the Dead","The Cemeteries of Amalo","1","4.08","2021","","4.09","12923","",""
"123","Katherine Addison","Fantasy","4.083","Min Zemerin's Plan","The Cemeteries of Amalo","1.5","4.08","2022","","3.82","336","",""
"123","Katherine Addison","Fantasy","4.083","The Grief of Stones","The Cemeteries of Amalo","2","4.08","2022","","4.3","7920","",""
"123","Katherine Addison","Fantasy","4.083","The Tomb of Dragons","The Cemeteries of Amalo","3","4.08","2025","","4.3","4364","",""
"124","Barbara Truelove","Science Fiction","4.05","Of Monsters and Mainframes","","","","2025","","4.05","16122","",""
"125","Glen Cook","Fantasy","4.073","The Black Company","The Chronicles of the Black Company","1","4.078","1984","","3.93","56339","",""
"125","Glen Cook","Fantasy","4.073","Port of Shadows","The Chronicles of the Black Company","1.5","4.078","2018","","3.85","2485","",""
"125","Glen Cook","Fantasy","4.073","Shadows Linger","The Chronicles of the Black Company","2","4.078","1984","","4.18","22208","",""
"125","Glen Cook","Fantasy","4.073","The White Rose","The Chronicles of the Black Company","3","4.078","1985","","4.2","22077","",""
"125","Glen Cook","Fantasy","4.073","The Silver Spike","The Chronicles of the Black Company","3.5","4.078","1989","","3.96","9729","",""
"125","Glen Cook","Fantasy","4.073","The Books of the South","The Chronicles of the Black Company","3.5-5","4.078","2002","","4.28","12453","",""
"125","Glen Cook","Fantasy","4.073","Shadow Games","The Chronicles of the Black Company","4","4.078","1989","","4.11","13439","",""
"125","Glen Cook","Fantasy","4.073","Dreams of Steel","The Chronicles of the Black Company","5","4.078","1990","","4.11","11524","",""
"125","Glen Cook","Fantasy","4.073","Bleak Seasons","The Chronicles of the Black Company","6","4.078","1996","","3.93","10261","",""
"125","Glen Cook","Fantasy","4.073","She is the Darkness","The Chronicles of the Black Company","7","4.078","1997","","4.1","9426","",""
"125","Glen Cook","Fantasy","4.073","Water Sleeps","The Chronicles of the Black Company","8","4.078","1999","","4.1","8426","",""
"125","Glen Cook","Fantasy","4.073","Soldiers Live","The Chronicles of the Black Company","9","4.078","2000","","4.27","8601","",""
"125","Glen Cook","Fantasy","4.073","Lies Weeping","The Chronicles of the Black Company","10","4.078","2025","","3.99","603","",""
"125","Glen Cook","Fantasy","4.073","Sweet Silver Blues","Garrett P.I.","1","4.054","1987","","3.88","6312","",""
"125","Glen Cook","Fantasy","4.073","Bitter Gold Hearts","Garrett P.I.","2","4.054","1988","","4.07","3969","",""
"125","Glen Cook","Fantasy","4.073","Cold Copper Tears","Garrett P.I.","3","4.054","1988","","4.11","3740","",""
"125","Glen Cook","Fantasy","4.073","Petty Pewter Gods","Garrett P.I.","8","4.054","1995","","3.94","2417","",""
"125","Glen Cook","Fantasy","4.073","Faded Steel Heat","Garrett P.I.","9","4.054","1999","","4.08","2217","",""
"125","Glen Cook","Fantasy","4.073","Angry Lead Skies","Garrett P.I.","10","4.054","2002","","3.99","2148","",""
"125","Glen Cook","Fantasy","4.073","Whispering Nickel Idols","Garrett P.I.","11","4.054","2005","","4.08","2089","",""
"125","Glen Cook","Fantasy","4.073","Cruel Zinc Melodies","Garrett P.I.","12","4.054","2008","","4.12","1930","",""
"125","Glen Cook","Fantasy","4.073","Gilded Latten Bones","Garrett P.I.","13","4.054","2010","","4.15","1786","",""
"125","Glen Cook","Fantasy","4.073","Wicked Bronze Ambition","Garrett P.I.","14","4.054","2013","","4.12","1394","",""
"125","Glen Cook","Fantasy","4.073","Old Tin Sorrows","Garrett Files","4","4.108","1989","","4.15","3026","",""
"125","Glen Cook","Fantasy","4.073","Dread Brass Shadows","Garrett Files","5","4.108","1990","","4.09","2896","",""
"125","Glen Cook","Fantasy","4.073","Red Iron Nights","Garrett Files","6","4.108","1991","","4.13","2550","",""
"125","Glen Cook","Fantasy","4.073","Deadly Quicksilver Lies","Garrett Files","7","4.108","1994","","4.06","2434","",""
"126","Lewis Carroll","Children","4.109","Alice's Adventures Under Ground","Alice's Adventures in Wonderland","0","4.013","1864","","4.05","2644","",""
"126","Lewis Carroll","Children","4.109","Alice's Adventures in Wonderland","Alice's Adventures in Wonderland","1","4.013","1865","","3.99","450912","",""
"126","Lewis Carroll","Children","4.109","Through the Looking-Glass and What Alice Found There","Alice's Adventures in Wonderland","2","4.013","1871","","4","145618","",""
